-0.44902474,0.5273345,-0.04775218,0.21288083,1.1563356,0.04610758,-1.1103351,-0.29705355,-0.24876066,0.4212999,0.56071305,0.3477204,0.20849514,0.13385011,0.45149973,0.08188602,0.51245856,-0.8145875,-0.5929259,0.04579018,
-0.4124299,-0.48503453,0.27854073,0.5738679,-0.13302904,0.57559794,-0.24032275,0.7392836,0.6484336,0.03268645,0.7039338,-0.03196125,0.5994349,-0.47294205,0.6602163,-0.1277162,-0.62036437,0.37989786,-0.19092822,0.7530705,
-0.7968115,-0.39698097,0.7563315,-0.46139586,-0.1952441,0.8551201,-0.27910313,0.27030835,0.70120215,0.32836968,1.0687722,-0.9735552,-0.04307536,-0.9032763,0.8049439,-0.04041767,0.10980374,-0.21110135,0.36516666,0.65163964,
-0.06466947,-0.3849313,0.18879487,0.33514017,-0.67393744,-0.2430686,-0.0426104,0.7058089,-0.13408723,-0.9746311,-0.49368846,-0.70347583,0.61719465,-0.08268063,0.4479721,-0.25232512,-0.8962026,0.3101387,0.22931445,0.12789509,
-0.3657292,-0.51386756,0.62707424,0.9122416,-1.373037,-0.42690778,0.57652,0.7184999,0.0494122,0.02345608,-0.41352195,-0.5576117,0.9830793,0.14589009,0.23186839,0.13307798,-0.23355374,0.5844071,0.52837676,-0.33000472,
0.00599997,-0.26980326,-0.53429604,0.634632,0.15074769,-0.40871534,-0.2919838,-0.142593,0.5209992,-0.45613104,-0.11765362,0.415591,0.31392473,-0.03165691,-0.6641908,-0.09630662,0.17073281,-0.00703629,0.21622586,0.1565175,
0.19645648,0.25958413,-0.09164593,-0.48237893,0.4674731,0.42294464,-0.8944241,0.435481,-0.5504506,-0.07668202,-0.24487576,0.01267627,-0.6093263,-0.19514802,-0.22429588,0.09022418,-0.11332714,-0.5590004,-0.7155786,0.44283754,
0.357838,0.01500623,-0.552246,1.0435258,0.24992761,-0.2457651,1.2183201,-0.22807215,-0.06581668,-0.79275036,-0.12317543,-0.01773434,0.20694657,-0.02076433,-0.03644558,-0.7518617,-0.04324064,1.1393087,0.4841223,-0.10923848,
-0.5722216,-0.68076026,0.3572849,0.28636742,0.47113848,0.09412047,0.3271793,-0.21694708,0.8328843,-0.44482777,0.67703193,-0.5262364,0.46399695,-0.6659251,0.88978314,-0.29405674,0.01152709,-0.00765107,0.54402834,0.4083101,
-1.719529,-1.8781015,-1.7761363,
-1.4170883,-1.2466886,-1.8728021,
1.5103874,2.074784,1.6120142,
2.1865482,2.3226213,1.9598981,
-1.9903699,-1.7589884,-1.5777929,
1.9432803,2.2117517,1.3038651,
1.5474821,1.5571184,2.0780716,
1.1563225,1.6512289,1.8088454,
1.9274487,1.0295027,1.4573511,
-1.3936522,-1.7853162,-1.667799,
2.069155,1.461965,2.117768,
-1.876645,-1.1603073,-1.7916824,
1.6081678,1.6770543,2.138019,
-1.3544503,-1.9595866,-1.8658525,
1.9978657,1.9191734,1.9923142,
-2.0223143,-1.5724304,-1.2489179,
-1.5875738,-1.4365139,-1.1801543,
2.44904,2.236919,2.4436727,
2.0257673,1.971204,1.6127484,
1.1164346,2.0230186,1.4750756,
